Combo Conversion Expanded — visitors = EnrichedRaw; purchasers = OrdersEnrichedMatched,Min Visitors,,,,,,,,,,,,,,,,,,,,,,,,,,
,100,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Combo Size,Visitors,Purchasers,Conversion %,GENDER,AGE_RANGE,INCOME_RANGE,NET_WORTH,HOMEOWNER,MARRIED,CHILDREN,SKIPTRACE_CREDIT_RATING,SKIPTRACE_ETHNIC_CODE,DEPARTMENT,SENIORITY_LEVEL,STATE,ECO,FIR1,FIR2,OUT2,RL1500MAX-W,RL2,RL500MID-W,COM2,RL900PRO-B   ,RL900PRO-W,TRA2
3203,3,793,22,2.8%,M,,"$75,000 to $99,999",,,Y,,,,,,,2,4,12,0,0,0,0,3,0,0,1
3204,3,397,11,2.8%,,55-64,,,,Y,,,,Executive,,,1,3,3,0,0,2,0,2,0,0,0
3205,4,975,27,2.8%,,,"$100,000 to $149,999",,Y,N,Y,,,,,,8,4,7,3,0,2,0,2,0,1,0
3206,4,289,8,2.8%,,55-64,,,,,Y,,,Executive,Cxo,,0,1,3,0,0,3,0,1,0,0,0
3207,2,289,8,2.8%,,65 and older,,"$500,000 to $749,999",,,,,,,,,1,2,2,0,0,3,0,0,0,0,0
3208,5,289,8,2.8%,F,,"$100,000 to $149,999","$750,000 to $999,999",Y,,Y,,,,,,1,0,5,0,0,2,0,0,0,0,0
3209,2,506,14,2.8%,,35-44,,,,,,,,Operations,,,1,1,4,2,0,3,0,2,0,1,0
3210,4,217,6,2.8%,,,,,,N,Y,U,,,Staff,,2,0,1,0,0,2,0,1,0,0,0
3211,3,217,6,2.8%,,,"$150,000 to $199,999",,,Y,,,,,Staff,,1,0,4,0,0,1,0,0,0,0,0
3212,4,217,6,2.8%,,,"$100,000 to $149,999","$500,000 to $749,999",Y,,Y,,,,,,1,2,1,0,0,0,0,2,0,0,0
3213,5,217,6,2.8%,,55-64,,"$750,000 to $999,999",Y,,Y,B,,,,,1,1,3,0,0,1,0,0,0,0,0
3214,5,217,6,2.8%,M,35-44,"$20,000 to $44,999",,Y,,Y,,,,,,1,1,2,0,0,2,0,0,0,0,0
3215,4,217,6,2.8%,,35-44,"$20,000 to $44,999",,,Y,Y,,,,,,0,2,2,0,0,2,0,0,0,0,0
3216,3,398,11,2.8%,,35-44,,,Y,,,,,,Cxo,,2,1,3,1,0,2,0,1,0,1,0
3217,4,1158,32,2.8%,,35-44,,,Y,,Y,,,,Staff,,8,2,12,0,0,7,0,3,0,0,0
3218,3,181,5,2.8%,,,,,,,Y,,T9,,Staff,,0,2,3,0,0,0,0,0,0,0,0
3219,4,181,5,2.8%,F,,,,Y,,Y,,,,,WA,1,0,2,0,0,2,0,0,0,0,0
3220,4,181,5,2.8%,M,,,,Y,N,,,,Engineering,,,1,0,2,1,0,0,0,0,0,0,1
3221,5,181,5,2.8%,M,65 and older,,,Y,,Y,,,Executive,,,0,0,0,2,0,1,0,1,0,0,1
3222,4,181,5,2.8%,M,55-64,,"$500,000 to $749,999",,,Y,,,,,,1,1,2,0,0,0,0,1,0,0,0
3223,4,181,5,2.8%,M,,,,,N,Y,,T9,,,,0,2,2,0,0,1,0,0,0,0,0
3224,3,181,5,2.8%,,55-64,"$200,000 to $249,000",,,,Y,,,,,,1,0,3,0,0,1,0,0,0,0,0
3225,3,181,5,2.8%,M,,,,,,Y,,,,,MN,1,1,2,0,0,1,0,0,0,0,0
3226,3,181,5,2.8%,,,,,,Y,Y,,,,,IN,1,0,2,0,0,0,0,1,0,0,1
3227,4,181,5,2.8%,,,"$75,000 to $99,999","$500,000 to $749,999",Y,,Y,,,,,,0,3,2,0,0,0,0,0,0,0,0
3228,3,1050,29,2.8%,,,"$100,000 to $149,999",,,N,Y,,,,,,8,4,8,3,0,3,0,2,0,1,0
3229,5,326,9,2.8%,,,"$60,000 to $74,999",,Y,Y,Y,,,,Staff,,1,3,2,0,0,1,1,1,0,0,0
3230,4,326,9,2.8%,,,,,Y,,Y,,,Information Technology,Staff,,1,1,2,0,0,3,0,2,0,0,0
3231,4,326,9,2.8%,,,,,Y,N,,D,,,Staff,,1,2,2,0,0,2,0,1,0,0,1
3232,3,471,13,2.8%,,35-44,,,Y,,,,,Executive,,,2,6,2,0,0,2,0,1,0,0,0
3233,2,145,4,2.8%,,,"Less than $20,000","$750,000 to $999,999",,,,,,,,,0,2,2,0,0,0,0,0,0,0,0
3234,4,145,4,2.8%,,35-44,,,,Y,Y,,,,,TX,1,1,2,0,0,0,0,0,0,0,0
3235,4,145,4,2.8%,,,"$100,000 to $149,999","$375,000 to $499,999",Y,N,,,,,,,0,1,2,0,0,0,0,1,0,0,0
3236,4,145,4,2.8%,F,,,,Y,,Y,,,,,TN,0,2,1,0,0,1,0,0,0,0,0
3237,5,145,4,2.8%,M,,"$60,000 to $74,999",,Y,N,,,,,Staff,,1,0,1,1,0,0,0,1,0,0,0
3238,3,145,4,2.8%,,,,,Y,,,C,,Finance,,,0,0,1,0,0,3,0,0,0,0,0
3239,4,145,4,2.8%,,,,,,N,Y,,T3,,,CA,2,0,1,1,0,0,0,0,0,0,0
3240,5,145,4,2.8%,M,,,,Y,,Y,,,Executive,Manager,,1,0,2,0,0,1,0,0,0,0,0
3241,2,254,7,2.8%,,,,,,,,B,,,,TX,3,0,1,1,0,2,0,0,0,0,0
3242,5,254,7,2.8%,M,,,"$1,000,000 or more",Y,,Y,,,Executive,,,2,0,1,1,0,1,0,2,0,0,0
3243,4,254,7,2.8%,,65 and older,,,Y,N,,,T3,,,,3,2,1,0,0,1,0,0,0,0,0
3244,2,254,7,2.8%,F,,,,,,,,,,,MN,2,1,1,0,0,2,0,1,0,0,0
3245,5,254,7,2.8%,M,45-54,,"$750,000 to $999,999",,Y,Y,,,,,,1,0,1,0,0,3,0,1,0,0,1
3246,3,363,10,2.8%,,,"$150,000 to $199,999",,Y,,,,,,Staff,,1,2,4,0,0,3,0,0,0,0,0
3247,3,1743,48,2.8%,,,"$100,000 to $149,999",,Y,Y,,,,,,,11,5,13,2,0,10,0,7,0,0,0
3248,3,436,12,2.8%,,55-64,,,Y,,,U,,,,,1,3,6,0,0,1,0,1,0,0,0
3249,4,327,9,2.8%,M,65 and older,,,,,Y,,,,Staff,,1,0,2,2,0,2,0,1,0,0,1
3250,4,218,6,2.8%,,55-64,,"$750,000 to $999,999",,,Y,B,,,,,1,1,3,0,0,1,0,0,0,0,0
3251,4,218,6,2.8%,M,65 and older,,,,N,,,,,Staff,,1,0,0,1,0,1,0,2,0,0,1
3252,3,218,6,2.8%,M,,,,,,,,T3,,,CA,1,1,2,1,0,1,0,0,0,0,0
3253,3,218,6,2.8%,,,,,,N,,,T3,,,CA,2,1,1,1,0,1,0,0,0,0,0
3254,4,218,6,2.8%,M,,,,Y,,,D,T3,,,,0,1,2,0,0,2,0,1,0,0,0
3255,3,109,3,2.8%,,35-44,"$100,000 to $149,999",,,,,,,Executive,,,1,1,0,0,0,0,0,1,0,0,0
3256,3,109,3,2.8%,M,,,,,,N,,,,,FL,1,0,1,0,0,1,0,0,0,0,0
3257,3,109,3,2.8%,,55-64,,,,,Y,,,,,NC,2,0,0,0,0,1,0,0,0,0,0
3258,4,109,3,2.8%,F,,"$75,000 to $99,999",,,N,,,T3,,,,0,1,1,0,0,1,0,0,0,0,0
3259,2,109,3,2.8%,,65 and older,,,,,,,,Engineering,,,0,0,0,1,0,0,0,1,0,0,1
3260,4,109,3,2.8%,,,,"$375,000 to $499,999",Y,,Y,,,,,TX,1,0,1,0,0,0,0,1,0,0,0
3261,4,109,3,2.8%,,,,,Y,,Y,,T3,Sales,,,0,0,1,1,0,1,0,0,0,0,0
3262,4,109,3,2.8%,M,65 and older,"$150,000 to $199,999",,,,Y,,,,,,1,0,0,0,0,2,0,0,0,0,0
3263,5,109,3,2.8%,,45-54,,,Y,,Y,,,Health Services,Staff,,0,1,0,0,0,0,1,1,0,0,0
3264,5,109,3,2.8%,,,,,Y,N,Y,,,Sales,Manager,,0,0,0,1,0,1,0,1,0,0,0
3265,4,109,3,2.8%,M,65 and older,,,,,Y,,,Operations,,,1,1,0,0,0,1,0,0,0,0,0
3266,4,109,3,2.8%,,65 and older,,,Y,,,C,,,,CA,0,1,1,0,0,1,0,0,0,0,0
3267,5,109,3,2.8%,F,,,,Y,N,Y,,T6,,,,1,0,2,0,0,0,0,0,0,0,0
3268,2,109,3,2.8%,,,,,,,,B,,Engineering,,,2,0,0,0,0,0,0,1,0,0,0
3269,5,109,3,2.8%,F,,"$100,000 to $149,999",,,Y,Y,,T3,,,,1,0,0,0,0,2,0,0,0,0,0
3270,5,109,3,2.8%,M,,,,,Y,Y,,,Engineering,Staff,,1,0,2,0,0,0,0,0,0,0,0
3271,3,109,3,2.8%,M,,,,,,,,T3,Operations,,,1,0,1,0,0,0,0,1,0,0,0
3272,4,109,3,2.8%,,,,,Y,,Y,E,T9,,,,0,1,1,0,0,1,0,0,0,0,0
3273,4,109,3,2.8%,M,,,"$750,000 to $999,999",Y,,,U,,,,,1,1,1,0,0,0,0,0,0,0,0
3274,4,109,3,2.8%,F,,,,Y,Y,,,,Information Technology,,,2,0,0,0,0,1,0,0,0,0,0
3275,4,109,3,2.8%,,,,"$250,000 to $374,999",Y,,Y,,,,Manager,,1,2,0,0,0,0,0,0,0,0,0
3276,4,109,3,2.8%,,,"$20,000 to $44,999",,Y,N,,,,Operations,,,1,1,1,0,0,0,0,0,0,0,0
3277,3,109,3,2.8%,,,"$20,000 to $44,999",,,Y,,,,,Cxo,,0,1,1,0,0,1,0,0,0,0,0
3278,4,109,3,2.8%,,35-44,,,Y,,Y,,T6,,,,1,0,1,0,0,0,0,0,0,1,0
3279,2,109,3,2.8%,,,,,Y,,,,,,,ID,1,0,0,0,0,1,0,1,0,0,0
3280,1,727,20,2.8%,,,"$200,000 to $249,000",,,,,,,,,,2,3,8,0,0,5,0,2,0,0,0
3281,3,800,22,2.8%,,,"$100,000 to $149,999",,,,Y,,,,Staff,,7,2,6,1,0,3,0,3,0,0,0
3282,4,400,11,2.8%,,35-44,,,,N,Y,,,,,CA,3,0,3,2,0,2,0,0,0,1,0
3283,5,291,8,2.7%,F,65 and older,,"$750,000 to $999,999",Y,,Y,,,,,,0,0,4,0,0,2,0,1,0,0,0
3284,3,291,8,2.7%,F,45-54,,"$150,000 to $249,999",,,,,,,,,1,1,3,0,0,0,0,1,0,0,2
3285,4,291,8,2.7%,,65 and older,,,Y,,Y,,,,Cxo,,0,0,0,2,0,3,0,3,0,0,0
3286,4,291,8,2.7%,F,,"$100,000 to $149,999","$750,000 to $999,999",,,Y,,,,,,1,0,5,0,0,2,0,0,0,0,0
3287,3,546,15,2.7%,,,,"$750,000 to $999,999",,,Y,C,,,,,3,0,4,1,0,4,0,1,0,1,0
3288,3,182,5,2.7%,,,,,Y,,,,T9,,Staff,,0,2,3,0,0,0,0,0,0,0,0
3289,4,182,5,2.7%,,,,"$150,000 to $249,999",,Y,Y,B,,,,,0,0,3,0,0,1,0,1,0,0,0
3290,4,182,5,2.7%,M,35-44,,,,N,N,,,,,,0,0,2,0,0,3,0,0,0,0,0
3291,5,182,5,2.7%,,,,,Y,N,Y,,,Operations,Manager,,2,1,0,1,0,1,0,0,0,0,0
3292,4,182,5,2.7%,M,,,,Y,,,,,Executive,Manager,,1,1,2,0,0,1,0,0,0,0,0
3293,3,182,5,2.7%,,35-44,,,Y,,,,,,,PA,1,0,1,0,0,2,1,0,0,0,0
3294,4,437,12,2.7%,M,,,"$150,000 to $249,999",Y,N,,,,,,,3,0,4,0,0,3,0,2,0,0,0
3295,4,947,26,2.7%,M,35-44,,,,N,Y,,,,,,9,1,5,2,0,5,0,3,0,1,0
3296,3,510,14,2.7%,,35-44,,,Y,,,U,,,,,4,3,4,0,0,2,0,1,0,0,0
3297,4,255,7,2.7%,M,,,,Y,,,U,,,Staff,,4,0,0,0,0,2,0,1,0,0,0
3298,3,255,7,2.7%,,,"$75,000 to $99,999",,,,Y,,,Executive,,,1,2,3,0,0,0,0,0,0,0,1
3299,3,255,7,2.7%,,,,,Y,Y,,,,,,CO,0,1,3,0,0,1,0,1,0,0,1
3300,2,255,7,2.7%,,,,,,,,D,,,Manager,,2,0,1,0,0,3,0,1,0,0,0
3301,2,656,18,2.7%,,,"$100,000 to $149,999",,,,,B,,,,,2,1,7,2,0,3,0,3,0,0,0
3302,3,729,20,2.7%,M,,,,,N,,B,,,,,4,2,6,0,0,5,0,3,0,0,0
3303,5,401,11,2.7%,,,,,Y,Y,Y,C,T3,,,,2,1,2,0,0,5,0,1,0,0,0
3304,3,401,11,2.7%,,35-44,,"$750,000 to $999,999",,N,,,,,,,3,0,2,2,0,3,0,0,0,1,0
3305,4,620,17,2.7%,,,"$60,000 to $74,999",,Y,,Y,,,,Staff,,3,3,5,1,0,2,1,2,0,0,0
3306,3,839,23,2.7%,M,25-34,,,,,Y,,,,,,7,3,4,0,0,5,0,4,0,0,0
3307,2,839,23,2.7%,,65 and older,,,,,,C,,,,,4,3,4,0,0,9,0,2,0,0,0
3308,4,511,14,2.7%,F,,,"$150,000 to $249,999",,Y,Y,,,,,,0,2,4,0,0,5,0,1,0,0,2
3309,5,365,10,2.7%,M,,,"$750,000 to $999,999",Y,,Y,B,,,,,4,0,2,1,0,2,0,1,0,0,0
3310,3,292,8,2.7%,,65 and older,,"$750,000 to $999,999",,,,,,,Staff,,2,0,3,2,0,0,0,1,0,0,0
3311,4,292,8,2.7%,,45-54,,"$150,000 to $249,999",,Y,Y,,,,,,0,0,4,0,0,1,0,1,0,0,2
3312,4,292,8,2.7%,M,,,,,Y,Y,,,,Director,,0,3,3,0,0,0,0,2,0,0,0
3313,3,219,6,2.7%,,,,,,N,Y,A,,,,,2,1,1,0,0,1,0,1,0,0,0
3314,5,219,6,2.7%,M,55-64,"$75,000 to $99,999",,Y,Y,,,,,,,1,0,5,0,0,0,0,0,0,0,0
3315,3,219,6,2.7%,,,,"$750,000 to $999,999",Y,,,,,,,FL,1,0,0,1,0,4,0,0,0,0,0
3316,4,219,6,2.7%,,,"$100,000 to $149,999",,,Y,Y,,T3,,,,1,0,1,0,0,4,0,0,0,0,0
3317,5,146,4,2.7%,,,"$100,000 to $149,999",,Y,,Y,,,Executive,Cxo,,0,0,1,2,0,0,0,1,0,0,0
3318,3,146,4,2.7%,,35-44,,,,,,,,Education,Staff,,1,0,0,0,0,2,0,1,0,0,0
3319,3,146,4,2.7%,U,65 and older,,,Y,,,,,,,,0,0,1,1,0,2,0,0,0,0,0
3320,4,146,4,2.7%,M,,"$45,000 to $59,999",,,N,,,,,Staff,,1,0,1,0,0,2,0,0,0,0,0
3321,4,146,4,2.7%,,65 and older,,"-$2,499 to $2,499",Y,,Y,,,,,,0,1,0,0,0,2,0,1,0,0,0
3322,4,146,4,2.7%,,,,"$750,000 to $999,999",Y,,,B,T3,,,,1,0,1,0,0,2,0,0,0,0,0
3323,2,146,4,2.7%,,,"$150,000 to $199,999",,,,,U,,,,,0,2,1,0,0,1,0,0,0,0,0
3324,3,146,4,2.7%,,,,"$150,000 to $249,999",,,Y,,,,,TX,1,0,1,0,0,2,0,0,0,0,0
3325,4,146,4,2.7%,F,45-54,,"$500,000 to $749,999",,Y,,,,,,,1,1,1,1,0,0,0,0,0,0,0
3326,3,146,4,2.7%,M,,,,,,,B,,Operations,,,1,0,2,0,0,1,0,0,0,0,0
3327,3,146,4,2.7%,,,,,Y,,,,,,Staff,VA,0,1,2,1,0,0,0,0,0,0,0
3328,3,146,4,2.7%,,,,,,Y,N,,,,,CA,1,0,2,0,0,1,0,0,0,0,0
3329,3,146,4,2.7%,,,,,,N,,B,,,Manager,,2,1,0,0,0,0,0,1,0,0,0
3330,4,146,4,2.7%,M,,,,,,Y,C,,,Cxo,,1,1,0,1,0,0,0,0,0,1,0
3331,4,146,4,2.7%,,65 and older,,,,Y,N,C,,,,,0,0,1,0,0,3,0,0,0,0,0
3332,4,767,21,2.7%,,,"$100,000 to $149,999",,Y,,Y,,,,Staff,,7,2,5,1,0,3,0,3,0,0,0
3333,3,1315,36,2.7%,M,,,,Y,,,,,Executive,,,3,7,14,2,0,6,0,3,0,0,1
3334,2,548,15,2.7%,,,,,Y,,,,T7,,,,3,2,3,1,0,2,0,4,0,0,0
3335,2,1279,35,2.7%,M,,,,,,,,,,Manager,,6,7,9,2,0,8,0,3,0,0,0
3336,4,2083,57,2.7%,M,,,,Y,,Y,,,,Staff,,11,8,18,2,0,11,0,5,0,0,2
3337,4,256,7,2.7%,M,,"$100,000 to $149,999",,Y,,,,,,,CA,2,1,1,1,0,1,0,0,0,1,0
3338,5,256,7,2.7%,F,,"$100,000 to $149,999",,Y,,Y,B,,,,,0,0,3,0,0,3,0,1,0,0,0
3339,4,439,12,2.7%,M,,,,Y,Y,,,,Operations,,,1,2,5,1,0,2,0,1,0,0,0
3340,3,549,15,2.7%,,,"$250,000+","$750,000 to $999,999",Y,,,,,,,,0,0,4,1,0,8,0,1,0,0,0
3341,4,366,10,2.7%,M,,,"$750,000 to $999,999",,,Y,B,,,,,4,0,2,1,0,2,0,1,0,0,0
3342,4,183,5,2.7%,F,35-44,,,,,Y,,,,,TX,1,0,3,0,0,0,0,1,0,0,0
3343,3,183,5,2.7%,,45-54,,"$150,000 to $249,999",,,,,,,Staff,,0,0,0,0,0,2,0,2,0,0,1
3344,3,183,5,2.7%,M,,"$75,000 to $99,999",,,,,D,,,,,1,0,2,0,0,1,0,1,0,0,0
3345,3,183,5,2.7%,,,"$20,000 to $44,999",,,Y,,C,,,,,0,3,0,0,0,2,0,0,0,0,0
3346,3,293,8,2.7%,F,65 and older,"$75,000 to $99,999",,,,,,,,,,0,1,3,0,0,3,0,1,0,0,0
3347,2,696,19,2.7%,,,,,Y,,,,,,,OH,2,3,5,0,0,7,0,1,0,0,0
3348,3,880,24,2.7%,,,,"$750,000 to $999,999",,,Y,,,,Staff,,6,0,7,2,0,7,0,1,0,0,1
3349,4,220,6,2.7%,M,55-64,,,,Y,,,T3,,,,0,3,3,0,0,0,0,0,0,0,0
3350,4,220,6,2.7%,F,,,,Y,,Y,,,,,GA,2,2,0,0,0,2,0,0,0,0,0
3351,5,220,6,2.7%,F,55-64,,,,Y,Y,,T3,,,,1,1,0,0,0,4,0,0,0,0,0
3352,4,220,6,2.7%,,,"$100,000 to $149,999",,Y,Y,,,,,Manager,,1,2,3,0,0,0,0,0,0,0,0
3353,3,110,3,2.7%,,,,"$150,000 to $249,999",,Y,,,,Executive,,,0,2,0,0,0,1,0,0,0,0,0
3354,3,110,3,2.7%,,,,,,Y,,,,Executive,,TX,0,1,0,0,0,1,0,1,0,0,0
3355,4,110,3,2.7%,,,"Less than $20,000",,Y,,Y,,,Executive,,,0,0,3,0,0,0,0,0,0,0,0
3356,4,110,3,2.7%,F,,,"$375,000 to $499,999",,N,,C,,,,,0,1,2,0,0,0,0,0,0,0,0
3357,5,110,3,2.7%,,35-44,"$75,000 to $99,999",,Y,,Y,B,,,,,1,1,1,0,0,0,0,0,0,0,0
3358,4,110,3,2.7%,F,,,,Y,,Y,,,,,SC,0,0,2,0,0,0,0,1,0,0,0
3359,5,110,3,2.7%,M,35-44,"$45,000 to $59,999",,Y,N,,,,,,,3,0,0,0,0,0,0,0,0,0,0
3360,3,110,3,2.7%,,55-64,"$75,000 to $99,999",,,,,,T3,,,,0,1,1,0,0,1,0,0,0,0,0
3361,3,110,3,2.7%,,45-54,,,,,,,,,Staff,TX,0,0,0,0,0,3,0,0,0,0,0
3362,4,110,3,2.7%,M,,,"$750,000 to $999,999",Y,,,,,,,FL,1,0,0,1,0,1,0,0,0,0,0
3363,4,110,3,2.7%,M,,,,Y,N,,,,,,VA,0,1,1,1,0,0,0,0,0,0,0
3364,5,110,3,2.7%,F,35-44,,,,N,Y,,,,,TX,0,0,2,0,0,0,0,1,0,0,0
3365,3,110,3,2.7%,F,35-44,,,,,,,,,,IL,0,0,0,0,0,3,0,0,0,0,0
3366,5,110,3,2.7%,,65 and older,,,Y,Y,Y,,,,,NY,0,1,1,0,0,1,0,0,0,0,0
3367,4,110,3,2.7%,,,,"$500,000 to $749,999",,,Y,B,,,Staff,,0,1,2,0,0,0,0,0,0,0,0
3368,4,110,3,2.7%,M,45-54,,"$500,000 to $749,999",,Y,,,,,,,0,1,1,0,0,0,0,1,0,0,0
3369,5,110,3,2.7%,M,45-54,,"$500,000 to $749,999",Y,Y,,,,,,,0,1,1,0,0,0,0,1,0,0,0
3370,5,110,3,2.7%,F,,"$20,000 to $44,999","$150,000 to $249,999",Y,,Y,,,,,,1,1,1,0,0,0,0,0,0,0,0
3371,3,110,3,2.7%,,,,"$150,000 to $249,999",,N,,U,,,,,0,0,1,0,0,1,0,1,0,0,0
3372,3,110,3,2.7%,,,,"$150,000 to $249,999",,,,,T3,,Staff,,0,0,0,0,0,2,0,0,0,0,1
3373,4,110,3,2.7%,M,,,,Y,,,C,,,Director,,0,0,2,0,0,1,0,0,0,0,0
3374,5,110,3,2.7%,M,,"$100,000 to $149,999",,Y,,,,,Executive,Cxo,,0,0,1,1,0,0,0,1,0,0,0
3375,5,110,3,2.7%,,45-54,,"$1,000,000 or more",,,Y,,,Executive,Cxo,,1,0,0,0,0,1,0,1,0,0,0
3376,4,110,3,2.7%,M,,,"$750,000 to $999,999",Y,,,,,,,TX,1,0,0,0,0,2,0,0,0,0,0
3377,4,110,3,2.7%,,55-64,"$60,000 to $74,999",,Y,,,B,,,,,0,1,2,0,0,0,0,0,0,0,0
3378,5,110,3,2.7%,F,,,"$750,000 to $999,999",,Y,Y,,T3,,,,0,0,2,0,0,1,0,0,0,0,0
3379,3,110,3,2.7%,,,,"$150,000 to $249,999",,,,B,,,Staff,,0,0,1,0,0,1,0,1,0,0,0
3380,3,110,3,2.7%,,45-54,"$250,000+",,,N,,,,,,,0,0,1,0,0,2,0,0,0,0,0
3381,4,110,3,2.7%,F,,,,Y,N,,,,,,CO,0,0,0,0,0,2,0,1,0,0,0
3382,5,110,3,2.7%,M,,,,Y,N,,,,Executive,,CA,1,0,1,0,0,1,0,0,0,0,0
3383,4,110,3,2.7%,M,,"$20,000 to $44,999","$750,000 to $999,999",Y,,,,,,,,1,0,0,0,0,2,0,0,0,0,0
3384,4,257,7,2.7%,,65 and older,,,Y,,N,C,,,,,1,2,2,0,0,2,0,0,0,0,0
3385,4,257,7,2.7%,,,,,Y,Y,Y,,,Engineering,,,3,0,2,0,0,1,0,1,0,0,0
3386,3,404,11,2.7%,,,"$60,000 to $74,999",,,Y,,,,,Staff,,3,3,2,0,0,1,1,1,0,0,0
3387,2,404,11,2.7%,,,,,,N,,,N6,,,,4,0,4,0,0,2,0,1,0,0,0
3388,2,3160,86,2.7%,,,"$100,000 to $149,999",,Y,,,,,,,,19,10,23,5,0,16,0,12,0,1,0
3389,1,882,24,2.7%,,,,,,,,A,,,,,3,4,9,0,0,5,1,1,0,0,1
3390,3,294,8,2.7%,F,,,,Y,,,,,,,GA,3,3,0,0,0,2,0,0,0,0,0
3391,5,147,4,2.7%,F,35-44,,,,Y,Y,B,,,,,1,0,1,0,0,0,1,1,0,0,0
3392,4,147,4,2.7%,,65 and older,,"$750,000 to $999,999",,,Y,B,,,,,0,0,1,1,0,2,0,0,0,0,0
3393,5,147,4,2.7%,M,65 and older,,,Y,Y,,D,,,,,2,0,1,0,0,0,0,1,0,0,0
3394,4,147,4,2.7%,F,55-64,,,,,,B,,,Staff,,1,0,1,0,0,2,0,0,0,0,0
3395,4,147,4,2.7%,M,,,"$250,000 to $374,999",,N,Y,,,,,,2,0,0,0,0,1,0,1,0,0,0
3396,5,147,4,2.7%,F,,,,Y,Y,Y,,,,,OH,0,1,1,0,0,0,0,1,0,0,0
3397,3,956,26,2.7%,,,,,Y,N,,,,,Manager,,7,3,3,2,0,8,0,3,0,0,0
3398,3,331,9,2.7%,,,,,,N,,B,T3,,,,3,1,2,0,0,3,0,0,0,0,0
3399,5,368,10,2.7%,M,,,,Y,,Y,B,,,Staff,,3,2,4,1,0,0,0,0,0,0,0
3400,3,184,5,2.7%,,,,,,N,,C,,,Manager,,1,1,1,1,0,1,0,0,0,0,0
3401,2,184,5,2.7%,,,,,,,,C,,,,IL,0,0,1,0,0,4,0,0,0,0,0
3402,4,184,5,2.7%,M,65 and older,,,,,Y,,,Executive,,,0,0,0,2,0,1,0,1,0,0,1
3403,4,184,5,2.7%,F,,"$100,000 to $149,999","$150,000 to $249,999",,,Y,,,,,,0,0,3,0,0,1,0,1,0,0,0
3404,3,184,5,2.7%,,,,,,,,,,Operations,Staff,CA,1,0,3,0,0,1,0,0,0,0,0
3405,5,184,5,2.7%,M,,"$100,000 to $149,999",,Y,,Y,,,,,CA,2,0,0,1,0,1,0,0,0,1,0
3406,3,184,5,2.7%,,,,,Y,,N,,T5,,,,1,1,1,0,0,2,0,0,0,0,0
3407,2,442,12,2.7%,,,,,,Y,,,,Finance,,,3,1,6,0,0,2,0,0,0,0,0
3408,3,221,6,2.7%,,,,,,Y,,,,Finance,Staff,,1,1,4,0,0,0,0,0,0,0,0
3409,2,1658,45,2.7%,M,,,,,,,,,Executive,,,6,8,17,2,0,7,0,4,0,0,1
3410,3,774,21,2.7%,,35-44,,,Y,,,B,,,,,3,4,3,0,0,6,2,2,0,0,1
3411,4,258,7,2.7%,,35-44,"Less than $20,000",,Y,,Y,,,,,,1,0,2,0,0,3,0,1,0,0,0
3412,3,258,7,2.7%,M,,,,,Y,,E,,,,,2,1,3,1,0,0,0,0,0,0,0
3413,3,295,8,2.7%,,,,,,,Y,,,,Cxo,CA,1,0,2,3,0,1,0,0,0,1,0
3414,3,332,9,2.7%,,,,,,,Y,,,,Staff,FL,2,0,3,1,0,2,0,1,0,0,0
3415,3,332,9,2.7%,,,"$100,000 to $149,999",,,,Y,,,,Manager,,2,1,4,1,0,0,0,1,0,0,0
3416,3,369,10,2.7%,,,,,Y,N,,,,Finance,,,2,1,1,0,0,6,0,0,0,0,0
3417,3,1294,35,2.7%,,35-44,,,,,Y,,,,Staff,,8,2,13,0,0,8,0,4,0,0,0
3418,2,1443,39,2.7%,,,"$100,000 to $149,999",,,N,,,,,,,8,6,9,3,0,7,0,5,0,1,0
3419,4,518,14,2.7%,M,65 and older,,,Y,,,,,,Staff,,4,0,2,2,0,2,0,2,0,0,2
3420,4,444,12,2.7%,M,,,,Y,,,B,,,Staff,,3,2,4,1,0,2,0,0,0,0,0
3421,4,370,10,2.7%,M,65 and older,,,Y,,,C,,,,,0,2,3,0,0,4,0,1,0,0,0
3422,5,370,10,2.7%,M,,,,,Y,Y,,,Executive,Cxo,,1,1,4,1,0,1,0,2,0,0,0
3423,4,296,8,2.7%,F,65 and older,,"$750,000 to $999,999",,,Y,,,,,,0,0,4,0,0,2,0,1,0,0,0
3424,3,296,8,2.7%,M,,,,,,,U,,,Staff,,5,0,0,0,0,2,0,1,0,0,0
3425,3,259,7,2.7%,,,,,Y,Y,,,,,,WA,2,1,1,1,0,2,0,0,0,0,0
3426,4,259,7,2.7%,,35-44,,,,Y,Y,,T3,,,,1,0,3,0,0,3,0,0,0,0,0
3427,4,259,7,2.7%,,35-44,,,Y,,Y,E,,,,,0,1,2,0,0,4,0,0,0,0,0
3428,3,222,6,2.7%,,,"$60,000 to $74,999",,Y,,,U,,,,,1,0,1,1,0,1,0,2,0,0,0
3429,5,222,6,2.7%,M,45-54,,,,N,Y,,,,Staff,,0,2,1,0,0,2,0,1,0,0,0
3430,3,222,6,2.7%,,35-44,,,,N,,E,,,,,1,0,2,0,0,3,0,0,0,0,0
3431,4,185,5,2.7%,,55-64,,,,N,Y,,,Executive,,,0,0,2,0,0,3,0,0,0,0,0
